"COMUNE","CODICE_COMUNE","ETA_MEDIA","PERC_MASCHILE","POPOLAZIONE","PERC_SI_EL22","BASSA_ISTR","ALTA_ISTR","PERC_STRANIERI","PERC_SI_CITTAD_REF25","POSIZIONE_GEO","NUM_VOTI_SI","NUM_VOTI_NO","SI_NO","PERC_SI","SUPERFICIE_kmq","INDICE_POVERTA","INDICE_DISUGUAGLIANZA","INDICE_CETO_MEDIO","DENSITA_Xkmq","FASCIA_POPOLAZIONE"
"ROCCA SANTO STEFANO",58089,47.9079822616408,0.519955654101996,902,0.612975391498881,0.486451612903226,0.0735483870967742,0.0831485587583149,0.635555555555556,"C",269,191,"si",0.584782608695652,9.5724,2.06122682213689,-1.44632483958204,0.942685051165131,94.2292424052484,"Micro"
"ROCCA SINIBALDA",57062,52.9200998751561,0.529338327091136,801,0.620947630922693,0.452149791955617,0.0832177531206657,0.0549313358302122,0.628415300546448,"C",237,178,"si",0.571084337349398,49.5551,-0.940838772200131,-0.0128221488607096,0.315645762874978,16.1638257212678,"Micro"
"ROCCA SUSELLA",18126,52.5924369747899,0.504201680672269,238,0.720588235294118,0.331730769230769,0.129807692307692,0.0756302521008403,0.648148148148148,"N",85,46,"si",0.648854961832061,12.7642,0.967079094007738,-0.765926576035902,0.285088279908354,18.6459002522681,"Micro"
"ROCCABASCERANA",64078,45.809442790302,0.511271799234368,2351,0.331034482758621,0.450847457627119,0.0818401937046005,0.050191407911527,0.689034369885434,"S",379,620,"no",0.379379379379379,12.4553,-1.0800893403272,0.652988622815362,-0.551397612259041,188.754987836503,"Micro"
"ROCCABERNARDA",101018,45.5686084142395,0.492880258899676,3090,0.462900505902192,0.541946902654867,0.0945132743362832,0.0249190938511327,0.72962962962963,"S",384,696,"no",0.355555555555556,64.8878,1.67203256203706,-1.21398102792272,-2.03664523507283,47.6206621275494,"Piccolo"
"ROCCABIANCA",34030,47.1953675730111,0.499496475327291,2979,0.582608695652174,0.514711976792375,0.0692084542063821,0.130580731789191,0.593457943925234,"N",684,621,"si",0.524137931034483,40.459,-0.319589512693999,-0.704677918733242,-0.391642496530509,73.6300946637336,"Piccolo"
"ROCCABRUNA",4187,48.0071754729289,0.495759947814742,1533,0.716836734693878,0.5,0.0849056603773585,0.0560991519895629,0.656804733727811,"N",496,345,"si",0.589774078478002,24.2988,-1.30417102942961,0.733626300225835,-0.0426064013405211,63.0895352856931,"Micro"
"ROCCACASALE",66079,52.2465277777778,0.503472222222222,576,0.660958904109589,0.499058380414313,0.0677966101694915,0.0364583333333333,0.611111111111111,"S",174,105,"si",0.623655913978495,17.3069,2.08923900695376,-0.323346834410583,2.05890527496276,33.2815235541894,"Micro"
"ROCCADASPIDE",65106,46.4496439471007,0.489609068449353,6881,0.53194544149318,0.509254627313657,0.0925462731365683,0.061618950733905,0.675934803451582,"S",1353,1239,"si",0.521990740740741,64.1579,-0.496027297272067,0.391808589227287,-1.58042289671546,107.251016632402,"Medio"
"ROCCAFIORITA",83071,50.89375,0.48125,160,NA,0.52317880794702,0.112582781456954,0.0125,0.66,"S",28,32,"no",0.466666666666667,1.1681,2.48018387310604,-0.565307024530458,0.804940033518293,136.974574094684,"Micro"
"ROCCAFLUVIONE",44064,48.5679347826087,0.510869565217391,1840,0.591219512195122,0.528631705846896,0.0608800482218204,0.025,0.563131313131313,"C",563,432,"si",0.565829145728643,60.6319,-1.09027733618861,0.842036678434108,-0.450336307523206,30.3470615303165,"Micro"
"ROCCAFORTE DEL GRECO",80066,58.1333333333333,0.506666666666667,300,0.572649572649573,0.615120274914089,0.0584192439862543,0.0233333333333333,0.759259259259259,"S",62,37,"si",0.626262626262626,43.8564,2.55086379050981,-1.31389132362068,-0.144480819021586,6.84050674473965,"Micro"
"ROCCAFORTE LIGURE",6146,61.5789473684211,0.570175438596491,114,0.553571428571429,0.537735849056604,0.0566037735849057,0.0350877192982456,0.620689655172414,"N",41,20,"si",0.672131147540984,20.5892,0.882620765605437,-2.17273740812234,-0.644824303340848,5.53688341460572,"Micro"
"ROCCAFORTE MONDOVÌ",4190,47.7100977198697,0.518845974872034,2149,NA,0.527173913043478,0.0597826086956522,0.0907398790134946,0.581235697940503,"N",574,385,"si",0.598540145985402,84.6107,-1.02115302635598,0.547244626101366,-0.367514730464867,25.3986788904949,"Micro"
"ROCCAFORZATA",73023,45.9744318181818,0.4875,1760,0.5273390036452,0.608828939301042,0.055793991416309,0.0107954545454545,0.612756264236902,"S",301,429,"no",0.412328767123288,6.1454,0.951394507831387,-0.134654005705057,1.21450725828821,286.393074494744,"Micro"
"ROCCAFRANCA",17162,41.6904520575715,0.509020879789175,4933,0.821260180025718,0.595870967741935,0.0467096774193548,0.152240016217312,0.534090909090909,"N",1572,561,"si",0.736990154711674,19.1323,-1.26575664541714,0.0210633838675293,-0.686543011898782,257.836224604465,"Piccolo"
"ROCCAGIOVINE",58087,52.7732793522267,0.518218623481781,247,0.457142857142857,0.519047619047619,0.0714285714285714,0.0931174089068826,0.626666666666667,"C",76,62,"si",0.550724637681159,8.4072,0.464450020263795,-1.05166891929751,1.57300327450103,29.3795794081264,"Micro"
"ROCCAGLORIOSA",65107,49.3472668810289,0.503536977491961,1555,0.798397863818425,0.587388622344071,0.0582590815627142,0.0173633440514469,0.508403361344538,"S",340,270,"si",0.557377049180328,40.5566,1.41636797172083,-0.23378679508644,-0.274821254360437,38.3414783290512,"Micro"
"ROCCAGORGA",59021,47.1569724993916,0.497931370163057,4109,0.63981288981289,0.504231105923548,0.0808287131601984,0.115599902652714,0.680661577608142,"C",943,856,"si",0.524180100055586,24.4927,1.12726237808042,-0.911379077618998,-0.267957167901124,167.764272620005,"Piccolo"
"ROCCALBEGNA",53020,52.2592592592593,0.5,918,0.651219512195122,0.589677419354839,0.0683870967741936,0.118736383442266,0.629032258064516,"C",235,194,"si",0.547785547785548,124.8586,1.30203973372536,-0.128069320357561,0.367433551750712,7.35231694092357,"Micro"
"ROCCALUMERA",83072,47.890463607975,0.479221715109296,4163,NA,0.400484131253362,0.1382463690156,0.0466010088878213,0.684415584415584,"S",591,946,"no",0.384515289525049,8.9059,-0.847921207798453,0.151632447173138,-0.986044603438982,467.442931090625,"Piccolo"
"ROCCAMANDOLFI",94040,51.5642946317104,0.493133583021223,801,0.571428571428571,0.501336898395722,0.0735294117647059,0.0262172284644195,0.660098522167488,"S",170,191,"no",0.470914127423823,53.6624,2.44643573799553,-0.277408175999087,1.24950824963859,14.9266525537434,"Micro"
"ROCCAMENA",82061,47.5376923076923,0.484615384615385,1300,0.502407704654896,0.654353562005277,0.0492524186455585,0.0653846153846154,0.589041095890411,"S",195,217,"no",0.473300970873786,33.7171,3.01212420520557,-0.462480066568203,-0.906291878317574,38.5561035794893,"Micro"
"ROCCAMONFINA",61070,47.9775208734746,0.490044958253051,3114,0.509207365892714,0.484309623430962,0.0986750348675035,0.0266538214515093,0.662216288384513,"S",630,817,"no",0.435383552176918,31.0384,-0.604010752680015,0.397535739451771,-0.435530111978246,100.327336460642,"Piccolo"
"ROCCAMONTEPIANO",69073,50.2141009055627,0.498059508408797,1546,0.525982256020279,0.497483824586628,0.0718907260963336,0.0510996119016818,0.642857142857143,"S",386,388,"no",0.498708010335917,18.2116,-0.650062125709866,0.565706422023573,0.0765162418910773,84.8909486261504,"Micro"
"ROCCAMORICE",68034,51.2044653349001,0.487661574618096,851,0.422096317280453,0.500640204865557,0.0742637644046095,0.0340775558166862,0.676328502415459,"S",130,225,"no",0.366197183098592,25.0563,0.91159186194522,-0.258900673089025,1.77958666530171,33.9635141660979,"Micro"
"ROCCANOVA",76069,51.3243243243243,0.486486486486487,1258,0.449438202247191,0.538922155688623,0.076988879384089,0.0397456279809221,0.55663430420712,"S",260,359,"no",0.420032310177706,61.7351,2.58543550133906,-0.739557646980388,0.152335104201282,20.3773866082666,"Micro"
"ROCCANTICA",57061,50.393536121673,0.484790874524715,526,0.632911392405063,0.465065502183406,0.0829694323144105,0.0703422053231939,0.664,"C",122,131,"no",0.482213438735178,16.7231,-0.0825097028089765,-0.484073170317913,-0.604720854256796,31.453498454234,"Micro"
"ROCCAPALUMBA",82062,48.5852534562212,0.485714285714286,2170,0.451086956521739,0.639246778989098,0.0659068384539148,0.0105990783410138,0.658163265306122,"S",321,428,"no",0.428571428571429,31.5665,1.2432964681559,0.198341340908513,0.760634532718604,68.7437631666482,"Micro"
"ROCCAPIEMONTE",65108,44.1183757742602,0.491626519844001,8718,0.402859545836838,0.451228781352926,0.123764884722574,0.0186969488414774,0.62455985915493,"S",1548,2331,"no",0.39907192575406,5.3133,-0.83093963371756,0.100753995976264,-0.0925938823096655,1640.7882107165,"Medio"
"ROCCARAINOLA",63065,44.9958588957055,0.487269938650307,6520,0.405812701829925,0.523188896411645,0.0897088693297224,0.0236196319018405,0.697115384615385,"S",825,1737,"no",0.322014051522248,28.3315,-0.448779061610567,0.364495492004621,-0.641393733184886,230.132537987752,"Medio"
"ROCCARASO",66084,49.1494638069705,0.5,1492,0.767160161507402,0.340874811463047,0.147058823529412,0.0603217158176944,0.552301255230126,"S",550,222,"si",0.712435233160622,49.91,-0.279425070282086,-0.514162534459125,0.173457565946165,29.8938088559407,"Micro"
"ROCCAROMANA",61071,47.1911057692308,0.46875,832,0.428954423592493,0.505139500734214,0.0866372980910426,0.121394230769231,0.601190476190476,"S",187,169,"si",0.525280898876405,27.7121,0.0114176303494192,-0.182041001408509,-0.342374904993139,30.0229863489234,"Micro"
"ROCCASCALEGNA",69075,52.7526777020448,0.510223953261928,1027,0.434535104364326,0.451749734888653,0.0965005302226935,0.0477117818889971,0.684073107049608,"S",197,369,"no",0.348056537102473,23.006,0.991947566498821,-0.817612069422297,0.467056437849877,44.6405285577675,"Micro"
"ROCCASECCA",60060,48.0527567246248,0.50007430524595,6729,0.573284980356603,0.417578826989054,0.108969122692371,0.0304651508396493,0.607655502392344,"C",1542,1551,"no",0.498545101842871,43.3317,-0.95311106943605,0.00697260316500689,0.212459465277058,155.290468640741,"Medio"
"ROCCASECCA DEI VOLSCI",59023,47.4521739130435,0.506280193236715,1035,0.692870201096892,0.55011135857461,0.0645879732739421,0.0763285024154589,0.589958158995816,"C",285,201,"si",0.58641975308642,23.5035,1.23164246005559,-0.561169553443928,-0.0737175443503025,44.0359946390963,"Micro"
"ROCCASICURA",94041,49.8489361702128,0.517021276595745,470,0.65587044534413,0.498839907192575,0.0951276102088167,0.0425531914893617,0.495412844036697,"S",116,107,"si",0.520179372197309,28.6049,2.24930630700146,-0.327693865319711,1.85374695466978,16.4307513747645,"Micro"
"ROCCASPARVERA",4191,43.7016129032258,0.501344086021505,744,0.642642642642643,0.509036144578313,0.0963855421686747,0.0389784946236559,0.660606060606061,"N",194,174,"si",0.527173913043478,11.2406,-1.29915376683178,0.164134225852396,0.279873640319158,66.188637617209,"Micro"
"ROCCASPINALVETI",69076,53.0650835532102,0.48636763412489,1137,0.46257197696737,0.653625954198473,0.0524809160305343,0.0378188214599824,0.678062678062678,"S",261,288,"no",0.475409836065574,33.0066,1.23967947859212,-0.933263713221531,-0.311321047401696,34.4476559233608,"Micro"
"ROCCASTRADA",53021,49.559674087675,0.494950654119807,8714,0.519077901430843,0.555382656669967,0.0680435705191682,0.13977507459261,0.631232361241769,"C",1743,2232,"no",0.438490566037736,284.4635,-0.584532511181925,0.261197847261519,-0.630275370487679,30.6331040713483,"Medio"
"ROCCAVALDINA",83073,48.3880445795339,0.486322188449848,987,0.412997903563941,0.587719298245614,0.0460526315789474,0.0162107396149949,0.53804347826087,"S",214,227,"no",0.485260770975057,7.1324,2.74398184085674,-1.02827252616521,-0.732487222943971,138.382592114856,"Micro"
"ROCCAVERANO",5094,53.9016393442623,0.527322404371585,366,0.617283950617284,0.564102564102564,0.0769230769230769,0.109289617486339,0.571428571428571,"N",87,88,"no",0.497142857142857,29.9829,2.22271368636375,-0.844640189396581,1.14143276577514,12.2069579660406,"Micro"
"ROCCAVIGNALE",9054,50.1938088829071,0.51278600269179,743,0.630170316301703,0.460269865067466,0.0599700149925037,0.0511440107671602,0.605633802816901,"N",209,197,"si",0.514778325123153,17.7066,0.737802796181057,-0.444181722454911,1.29102887280346,41.9617543740752,"Micro"
"ROCCAVIONE",4192,47.3261703760553,0.498848810437452,2606,0.62378640776699,0.572460496613995,0.0501128668171558,0.0855717574827322,0.581632653061224,"N",623,594,"si",0.511914543960559,19.1492,-1.04104076673846,0.140735041332321,-0.146051223284985,136.089236103858,"Piccolo"
"ROCCAVIVARA",70060,51.7751677852349,0.483221476510067,596,0.388157894736842,0.568904593639576,0.0830388692579505,0.011744966442953,0.744791666666667,"S",94,226,"no",0.29375,21.044,2.65821663706661,-0.685683282883963,0.153364324996711,28.321611860863,"Micro"
"ROCCELLA IONICA",80067,47.5788181371747,0.474709445081028,6109,0.459933222036728,0.377144943410004,0.166666666666667,0.0420690784089049,0.729938271604938,"S",1043,1529,"no",0.40552099533437,37.9406,-0.906717760361896,0.14590935307445,-0.0430545663470304,161.014849527946,"Medio"
"ROCCELLA VALDEMONE",83074,50.9275092936803,0.49814126394052,538,0.485477178423237,0.624750499001996,0.0558882235528942,0.0278810408921933,0.659574468085106,"S",89,89,"no",0.5,41.151,2.77104771344754,-0.778135606604689,-0.434626586760455,13.0738013657019,"Micro"
"ROCCHETTA A VOLTURNO",94042,49.4949402023919,0.510579576816927,1087,0.55193482688391,0.38508682328907,0.127681307456588,0.0478380864765409,0.733590733590734,"S",267,244,"si",0.522504892367906,23.3408,0.807183748132743,-0.453287147304842,1.47622440654505,46.570811625994,"Micro"
"ROCCHETTA BELBO",4193,52.2077922077922,0.506493506493506,154,0.807692307692308,0.527777777777778,0.0347222222222222,0.051948051948052,0.594594594594595,"N",45,33,"si",0.576923076923077,4.5077,2.62873869680318,-0.407999979255256,0.500236553645165,34.1637642256583,"Micro"
"ROCCHETTA DI VARA",11025,52.5454545454545,0.530046224961479,649,0.646048109965636,0.555944055944056,0.0524475524475524,0.0755007704160247,0.578616352201258,"N",173,137,"si",0.558064516129032,32.6636,2.48231232695033,-1.00831963392746,0.15632948707472,19.8692122117587,"Micro"
"ROCCHETTA E CROCE",61072,47.3944315545244,0.522041763341067,431,0.531914893617021,0.51063829787234,0.0930851063829787,0.0812064965197216,0.546296296296296,"S",101,83,"si",0.548913043478261,13.0055,2.50922033733809,-0.599218086245143,0.562747235426391,33.1398254584599,"Micro"
"ROCCHETTA LIGURE",6148,51.6481481481481,0.574074074074074,216,0.729166666666667,0.427777777777778,0.116666666666667,0.125,0.527272727272727,"N",61,35,"si",0.635416666666667,10.1543,1.38853180442383,-1.10640388109873,-0.998205985407644,21.2717764887782,"Micro"
"ROCCHETTA NERVINA",8051,45.6654804270463,0.526690391459075,281,0.596491228070175,0.462311557788945,0.0603015075376884,0.238434163701068,0.671875,"N",61,57,"si",0.516949152542373,15.2848,5.09772101787433,3.46733178830622,2.14275269099028,18.3842771904114,"Micro"
"ROCCHETTA PALAFEA",5095,52.5407854984894,0.513595166163142,331,0.699346405228758,0.558394160583942,0.0328467153284672,0.123867069486405,0.680555555555556,"N",91,63,"si",0.590909090909091,7.8379,1.27259854967664,-0.52907073538421,0.100597299709596,42.2306995496243,"Micro"
"ROCCHETTA SANT'ANTONIO",71042,48.6107673267327,0.488242574257426,1616,0.342624854819977,0.506765899864682,0.0548037889039242,0.0383663366336634,0.638190954773869,"S",299,450,"no",0.399198931909212,72.465,2.61883724237464,-0.742560037934337,0.0917604762365616,22.3004208928448,"Micro"
"ROCCHETTA TANARO",5096,48.9821693907875,0.492570579494799,1346,0.706924315619968,0.514678899082569,0.0660550458715596,0.135958395245171,0.469924812030075,"N",378,223,"si",0.628951747088186,15.911,-0.849344442775942,0.288136199482535,-0.845121741685346,84.5955628181761,"Micro"
"RODANO",15185,44.9787917737789,0.49528706083976,4668,0.619486768243785,0.386961869618696,0.140467404674047,0.0586975149957155,0.620303756994404,"N",1358,1194,"si",0.532131661442006,13.0731,-1.43079408249647,0.465064055510295,1.12621636188755,357.069096082796,"Piccolo"
"RODDI",4194,46.0018987341772,0.518987341772152,1580,0.715428571428571,0.431232091690544,0.108882521489971,0.0708860759493671,0.669230769230769,"N",513,380,"si",0.574468085106383,9.3529,-1.30405096827222,0.545008712151446,0.311074391258498,168.931561333918,"Micro"
"RODDINO",4195,46.5248756218905,0.517412935323383,402,0.668508287292818,0.554838709677419,0.0516129032258065,0.159203980099502,0.62962962962963,"N",92,82,"si",0.528735632183908,10.5849,2.71638494429695,-0.184907888804834,0.337934604504635,37.9786299350962,"Micro"
"RODELLO",4196,48.0940082644628,0.486570247933884,968,0.659655831739962,0.447595561035758,0.0813810110974106,0.0857438016528926,0.598006644518272,"N",271,247,"si",0.523166023166023,8.9004,-0.972240372345291,0.612613953721104,0.236568266616555,108.759156891825,"Micro"
"RODENGO SAIANO",17163,43.8431848034758,0.486410023239365,9897,0.677656333990324,0.455419480370837,0.105070390294151,0.0491057896332222,0.616584564860427,"N",2993,2451,"si",0.549779573842763,12.8594,-0.516596838034794,-0.504596880376784,0.591747771357516,769.631553571706,"Medio"
"RODENGO/RODENECK",21075,40.4863600935308,0.518316445830086,1283,NA,0.471189591078067,0.033457249070632,0.0452065471551052,0.210526315789474,"N",82,71,"si",0.535947712418301,29.6182,-1.03505278950586,0.0584006210849324,-0.596848917744454,43.3179599030326,"Micro"
"RODERO",13197,43.7126258714175,0.509682416731216,1291,0.680952380952381,0.483959670027498,0.0678276810265811,0.0759101471727343,0.621004566210046,"N",338,252,"si",0.572881355932203,2.5209,-1.0647828750342,1.77157248928365,1.81802521400684,512.118687770241,"Micro"
"RODI GARGANICO",71043,47.2795666566356,0.498344869094192,3323,0.465189873417722,0.56563642406115,0.0887337986041874,0.0406259404152874,0.608225108225108,"S",634,603,"si",0.512530315278901,13.5157,0.091980113489346,-0.336794695582285,-0.953909960018762,245.862219492886,"Piccolo"
"RODIGO",20051,47.6732673267327,0.49485536788973,5151,0.642940946421588,0.518824609733701,0.0720844811753903,0.111434672879053,0.590783410138249,"N",1379,1011,"si",0.576987447698745,41.6868,-0.989726596746976,0.238687629315512,0.198532395695463,123.564293733268,"Medio"
"RODÌ MILICI",83075,46.9604722792608,0.49435318275154,1948,NA,0.471001757469244,0.106033977738723,0.0687885010266941,0.548076923076923,"S",407,370,"si",0.523809523809524,36.5448,1.34723307203313,-0.722575511689825,-0.466525859769089,53.3044372934043,"Micro"
"ROFRANO",65109,49.9809220985692,0.517488076311606,1258,0.501030927835052,0.59603789836348,0.0628768303186908,0.014308426073132,0.713592233009709,"S",293,226,"si",0.564547206165703,63.5882,2.64106861329046,-0.525730866575265,0.277642594664955,19.7835447457233,"Micro"
"ROGENO",97072,45.2780889621087,0.510708401976936,3035,0.6953125,0.483738317757009,0.0736448598130841,0.0629324546952224,0.602184087363494,"N",887,624,"si",0.587028457974851,4.892,-1.08260171325093,-0.145733572933365,0.00269989455915406,620.40065412919,"Piccolo"
"ROGGIANO GRAVINA",78104,45.3079881656805,0.488609467455621,6760,0.447871925029285,0.53596008258775,0.0920509291121817,0.0711538461538462,0.630357142857143,"S",907,1580,"no",0.364696421391234,44.8773,-0.316917577518475,0.402201238732875,-0.652978831110864,150.632948060601,"Medio"
"ROGHUDI",80068,43.9275675675676,0.482162162162162,925,0.627586206896552,0.533954727030626,0.0745672436750999,0.128648648648649,0.658823529411765,"S",168,92,"si",0.646153846153846,46.9207,2.57819095837618,-1.09501373796795,-0.201469553916673,19.7141133870552,"Micro"
"ROGLIANO",78105,47.6498374450182,0.505641614075349,5229,0.388689765033851,0.421487603305785,0.133714770078406,0.0218014916810098,0.722077922077922,"S",877,1723,"no",0.337307692307692,41.6841,-1.00989909329731,0.768787911550855,-0.0904470558786248,125.443514433561,"Medio"
"ROGNANO",18127,40.7322946175637,0.490084985835694,706,0.636619718309859,0.382306477093207,0.101105845181675,0.028328611898017,0.616666666666667,"N",197,177,"si",0.526737967914438,9.3646,-1.40849870311062,0.360814775211118,1.72164849099412,75.3902996390663,"Micro"
"ROGNO",16182,45.2651041666667,0.5015625,3840,0.723480947476828,0.512025316455696,0.0689873417721519,0.1203125,0.501457725947522,"N",1212,680,"si",0.640591966173362,15.8103,-1.32708222636886,0.531314851554347,0.0664699082139921,242.879641752528,"Piccolo"
"ROGOLO",14056,44.0471204188482,0.49912739965096,573,0.765151515151515,0.523109243697479,0.0420168067226891,0.101221640488656,0.518867924528302,"N",175,87,"si",0.66793893129771,12.8249,2.36430934254628,-1.53971762448537,-0.149088009027529,44.6787109451146,"Micro"
"ROIATE",58090,51.4905956112853,0.479623824451411,638,0.680555555555556,0.530508474576271,0.0677966101694915,0.0109717868338558,0.663793103448276,"C",232,155,"si",0.599483204134367,10.3501,2.30223409495762,-1.47095917588992,0.199602723523112,61.6419165032222,"Micro"
"ROIO DEL SANGRO",69077,56.89,0.53,100,0.596491228070175,0.488372093023256,0.0930232558139535,0.1,0.68,"S",30,20,"si",0.6,11.8107,4.72435631162007,4.27461952977835,4.24777313958533,8.46689865968994,"Micro"
"ROISAN",7057,45.5431976166832,0.508440913604767,1007,NA,0.473333333333333,0.0977777777777778,0.0327706057596822,0.662393162393162,"N",188,250,"no",0.429223744292237,14.641,-1.02022383137816,-0.0256347580475812,0.437289224749209,68.7794549552626,"Micro"
"ROLETTO",1222,48.0734549138804,0.495440729483283,1974,0.576628352490421,0.441543700340522,0.119182746878547,0.0486322188449848,0.683153013910355,"N",489,599,"no",0.449448529411765,9.704,-1.2477962224543,0.306244110861663,0.714050918788016,203.421269579555,"Micro"
"ROLO",35035,44.5607990012484,0.515106117353308,4005,0.448517520215633,0.48626817447496,0.0794830371567044,0.18227215980025,0.583743842364532,"N",699,1162,"no",0.375604513702311,14.1703,-0.418162414774774,-0.749613613166925,-0.198758969762121,282.633395199819,"Piccolo"
"ROMA",58091,46.467321979114,0.47597523377583,2747290,0.521788621395575,0.308830772108101,0.232311960350363,0.128079671239658,0.729223793880488,"C",522543,794035,"no",0.396894828866957,1288.1875,-1.32054459510109,0.601525747979059,0.538449279369264,2132.67866673136,"Grande"
"ROMAGNANO AL MONTE",65110,47.0954907161804,0.482758620689655,377,0.708994708994709,0.483582089552239,0.0925373134328358,0.0557029177718833,0.632352941176471,"S",96,68,"si",0.585365853658537,9.6697,1.39416061799105,-0.194604407008675,-0.187115586967966,38.9877659079392,"Micro"
"ROMAGNANO SESIA",3130,47.9296077377754,0.486029016657711,3722,0.622086570477247,0.481840951784596,0.0773324984345648,0.0889306824288017,0.611169652265543,"N",935,833,"si",0.528846153846154,17.9757,-1.20036638603252,0.182608103388992,-0.181470347894098,207.057305139716,"Piccolo"
"ROMAGNESE",18128,59.6261510128913,0.539594843462247,543,0.707006369426752,0.555093555093555,0.0686070686070686,0.0791896869244936,0.640625,"N",164,118,"si",0.581560283687943,29.7174,-0.0358177995840645,-0.926913105152259,-1.4625470561291,18.2721234024511,"Micro"
"ROMANA",90061,52.6808510638298,0.476595744680851,470,0.536723163841808,0.659142212189616,0.0632054176072235,0.0319148936170213,0.688888888888889,"S",93,114,"no",0.449275362318841,21.5952,5.76622447635354,2.05000726107112,-3.86810164767187,21.7640957249759,"Micro"
"ROMANENGO",19086,44.6138828633406,0.497985745274249,3227,0.66688874083944,0.488998482549317,0.0644916540212443,0.13418035326929,0.647058823529412,"N",784,578,"si",0.575624082232012,15.047,-0.839309098444247,-0.0649931731886502,-0.242256618335443,214.461354422809,"Piccolo"
"ROMANO CANAVESE",1223,47.7638786084382,0.494448556624722,2702,0.604633204633205,0.450586264656616,0.0804020100502513,0.0581051073279053,0.63179347826087,"N",639,705,"no",0.475446428571429,11.2106,-1.05003380873783,-0.196456092513713,-0.283244734358096,241.021889996967,"Piccolo"
"ROMANO D'EZZELINO",24086,46.1637422746324,0.49534701996164,14077,0.696132596685083,0.477763243950294,0.0871484630477436,0.0831853377850394,0.612056213017751,"N",4439,2756,"si",0.616956219596942,21.3597,-1.22437723703726,0.249344255587355,0.0829201353013432,659.044836772052,"Medio"
"ROMANO DI LOMBARDIA",16183,43.3309283768933,0.511013426346218,20929,0.681032620436379,0.515323052898692,0.0910273928036957,0.211476898083998,0.562282878411911,"N",5182,3637,"si",0.58759496541558,19.3832,-1.12391116681342,0.236670159277822,0.0945567751394196,1079.7494737711,"Grande"
"ROMANS D'ISONZO",31015,49.3180925666199,0.496493688639551,3565,0.560462670872765,0.419324577861163,0.0850531582238899,0.0538569424964937,0.540965207631874,"N",932,890,"si",0.51152579582876,15.4985,-0.997073887192478,0.445568345455354,0.562016655415998,230.022260218731,"Piccolo"
"ROMBIOLO",102031,43.7302445907808,0.503527751646284,4252,0.45910290237467,0.562449852901845,0.0727467237229206,0.0376293508936971,0.62396006655574,"S",494,997,"no",0.331321260898726,22.8427,-0.401596509734989,-0.160707069909395,-2.23890731054795,186.142618867297,"Piccolo"
"ROMENO",22155,45.2580222658808,0.510805500982318,1527,0.615497076023392,0.389937106918239,0.101415094339623,0.0910281597904388,0.622317596566524,"N",460,302,"si",0.603674540682415,9.1278,-1.15039551358923,0.804652708553408,1.31541169161098,167.291132583974,"Micro"
"ROMENTINO",3131,43.6394582070932,0.495277134200677,5611,0.658447857720291,0.496776966050709,0.0786420283626987,0.103190162181429,0.58714859437751,"N",1343,1099,"si",0.54995904995905,17.6907,-0.419959725845829,-0.669298375923901,-0.0417189839421053,317.17229956983,"Medio"
"ROMETTA",83076,46.7872923967698,0.490476916044492,6563,0.369837296620776,0.45225881184842,0.112692371338739,0.0190461679110163,0.589546502690238,"S",1287,1492,"no",0.463116228859302,32.1449,-0.308213375650247,-0.295604422303908,0.053762078772401,204.169246132357,"Medio"
"RONCADE",26069,46.108616795565,0.497296557388269,14611,0.699218232410229,0.477762281109561,0.0759336742600341,0.0533159947984395,0.569807427785419,"N",4527,3027,"si",0.599285146942018,61.7761,-1.18533181493263,0.0352101257208579,-0.12888038254007,236.515416156086,"Medio"
"RONCADELLE",17165,45.0029016657711,0.494572810317034,9305,0.614655716993051,0.488874259381172,0.0812376563528637,0.132186996238581,0.607976240984302,"N",2389,2302,"si",0.509273076103176,9.3738,-1.049748487986,0.0190443195107635,-0.0732989521481273,992.660393863748,"Medio"
"RONCARO",18129,42.1741071428571,0.505739795918367,1568,0.61136712749616,0.468448403860431,0.0764662212323682,0.079719387755102,0.547277936962751,"N",328,328,"no",0.5,5.051,-0.569507645829479,-0.439070268750062,0.809507962646553,310.433577509404,"Micro"
"RONCEGNO TERME",22156,45.1477234401349,0.494435075885329,2965,0.585223116313094,0.413937547600914,0.0811119573495811,0.0418212478920742,0.620071684587814,"N",808,631,"si",0.561501042390549,38.0832,-1.00919860595417,0.289539471161105,-0.132582103546504,77.855852449374,"Piccolo"
"RONCELLO",108055,41.770375026189,0.498847684894197,4773,0.628842676311031,0.43867349426969,0.0799804925627896,0.0645296459249948,0.646025878003697,"N",1159,1025,"si",0.530677655677656,3.1222,-1.19836416632153,0.258584649091437,0.986964329888422,1528.7297418487,"Piccolo"
"RONCHI DEI LEGIONARI",31016,47.4830551340415,0.491485415612881,11862,0.476140717520028,0.397752808988764,0.106204201270151,0.0842185128983308,0.537417113988001,"N",2467,3384,"no",0.421637326952658,17.1085,-0.484408772158187,-0.344867990451305,0.705421771174428,693.339568050969,"Medio"
"RONCHI VALSUGANA",22157,45.3964757709251,0.52863436123348,454,0.622881355932203,0.405940594059406,0.0717821782178218,0.013215859030837,0.474358974358974,"N",166,84,"si",0.664,10.0031,-1.26101468236576,-0.754325009776572,-1.64739967054536,45.3859303615879,"Micro"
